name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Lagos,2016-01-01,34.2,23.7,27.7,35.8,23.7,28.8,22.1,75.2,0,0,0,,0,0,26.6,18.4,13.5,1013.4,25.4,3.1,247.5,21.4,9,,2016-01-01T06:57:08,2016-01-01T18:42:23,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,65213099999,DNMM,65201099999"
Lagos,2016-01-02,34.1,22.9,27.3,33,22.9,27,17.1,59.7,0,0,0,,0,0,26.3,14.8,73.5,1013.3,20.1,4.2,258.1,22.3,9,,2016-01-02T06:57:34,2016-01-02T18:42:54,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,65213099999,DNMM,65201099999"
Lagos,2016-01-03,34,20.8,26.6,33,20.8,26.3,15.6,55.9,0,0,0,,0,0,24.8,16.6,13.1,1012.6,20.4,4.8,255.5,22,9,,2016-01-03T06:57:59,2016-01-03T18:43:25,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,65213099999,DNMM,remote,65201099999"
Lagos,2016-01-04,35.2,21.1,26.6,34.5,21.1,26.5,16.2,56.7,0,0,0,,0,0,27.4,16.6,25.9,1011.3,22.9,3.1,256.3,22,9,,2016-01-04T06:58:23,2016-01-04T18:43:55,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
Lagos,2016-01-05,34,22,26.6,36.5,22,27.6,20.4,70.6,0,0,0,,0,0,31,11.2,227.7,1012.5,30,3,255.7,22.1,9,,2016-01-05T06:58:47,2016-01-05T18:44:26,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
Lagos,2016-01-06,35,22.8,27.5,38,22.8,28.2,20.5,69.1,0,0,0,,0,0,28.4,13,310.7,1012.6,30.5,3,251.1,21.6,9,,2016-01-06T06:59:11,2016-01-06T18:44:56,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,65213099999,65202099999,DNMM,65201099999"
Lagos,2016-01-07,36.1,21,27.8,36.4,21,27.9,17,57.5,30,100,4.17,rain,0,0,33.1,14.8,46.5,1012.4,22.6,4.1,257.3,22.4,9,,2016-01-07T06:59:33,2016-01-07T18:45:26,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,DNMM,65201099999"
Lagos,2016-01-08,34,21,26.9,40.6,21,29.3,21.7,74.6,0,0,0,,0,0,28.8,14.8,187.4,1013.2,23.8,3.4,245.2,21.2,9,,2016-01-08T06:59:55,2016-01-08T18:45:56,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
Lagos,2016-01-09,34,24.7,28.4,40.6,24.7,31.8,24.3,79.9,0,0,0,,0,0,32.4,13,203.8,1013.4,38.8,6.5,240.6,20.6,9,,2016-01-09T07:00:16,2016-01-09T18:46:25,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,65213099999,DNMM,remote,65201099999"
Lagos,2016-01-10,34,25,28.6,42,25,32.3,24.7,80.7,0,0,0,,0,0,33.8,20.5,229.8,1012.8,40.5,6.9,208.2,17.9,7,,2016-01-10T07:00:37,2016-01-10T18:46:54,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,65213099999,DNMM,65201099999"
Lagos,2016-01-11,34,25,28.3,42,25,31.9,25,83.7,0,0,0,,0,0,29.5,24.4,234.5,1012,54.4,6.3,222.5,19.2,8,,2016-01-11T07:00:57,2016-01-11T18:47:23,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,65213099999,DNMM,65201099999"
Lagos,2016-01-12,34,26,28.8,42,26,32.6,25.1,81.8,0,0,0,,0,0,26.3,12.8,244.2,1010.9,52.5,6.7,219.5,18.9,8,,2016-01-12T07:01:16,2016-01-12T18:47:51,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
Lagos,2016-01-13,34.2,25,28.4,40.9,25,31.5,24.6,81.5,0,0,0,,0,0,31,12.9,238.2,1010.9,44,7.6,221.4,19.1,8,,2016-01-13T07:01:34,2016-01-13T18:48:19,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
Lagos,2016-01-14,35,25.2,28.7,41.9,25.2,32.7,24.9,81.4,0,0,0,,0,0,31,13,252,1011.1,41.2,7,227.2,19.7,8,,2016-01-14T07:01:51,2016-01-14T18:48:47,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,65213099999,DNMM,remote,65201099999"
