name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Lagos,2009-01-01,34.1,25.1,28.2,37.4,25.1,30.6,24,80,0,0,0,,,,,18.4,251.9,1010.8,9.1,4.3,,,,,2009-01-01T06:57:27,2009-01-01T18:42:45,0.17,Clear,Clear conditions throughout the day.,clear-day,65201099999
Lagos,2009-01-02,32.1,23.1,27.2,35.9,23.1,28.8,23.1,80.2,0,0,0,,,,,11.2,119,1011.7,34,5.4,,,,,2009-01-02T06:57:52,2009-01-02T18:43:16,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999
Lagos,2009-01-03,33.1,23.1,26.9,36.7,23.1,28.4,23.1,81.4,0,0,0,,,,,14.8,295.3,1011.8,12.3,4.9,,,,,2009-01-03T06:58:17,2009-01-03T18:43:47,0.24,Clear,Clear conditions throughout the day.,clear-day,65201099999
Lagos,2009-01-04,33.1,23.1,26.7,35.6,23.1,28,22.5,79.3,0,0,0,,,,,18.4,332,1011.4,15.2,5.1,,,,,2009-01-04T06:58:41,2009-01-04T18:44:17,0.25,Clear,Clear conditions throughout the day.,clear-day,65201099999
Lagos,2009-01-05,33.1,23.1,27.2,38.2,23.1,29.6,23.4,81.1,0,0,0,,,,,14.8,269.3,1011.4,22.7,5.2,,,,,2009-01-05T06:59:05,2009-01-05T18:44:47,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999
Lagos,2009-01-06,33.1,25.1,28.1,37.1,25.1,30.5,24,80.3,0,0,0,,,,,18.4,259.5,1010,23,5.3,,,,,2009-01-06T06:59:27,2009-01-06T18:45:18,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999
Lagos,2009-01-07,34.1,25.1,29.3,40.7,25.1,33.9,24.5,76.4,0,0,0,,,,,13,226.9,1008.4,45,6.6,,,,,2009-01-07T06:59:50,2009-01-07T18:45:47,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999
Lagos,2009-01-08,33.1,26.1,28.7,40.7,26.1,32.8,25.1,81.8,0,0,0,,,,,18.4,217.8,1009.3,32.5,7.2,,,,,2009-01-08T07:00:11,2009-01-08T18:46:17,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999
Lagos,2009-01-09,33.1,27.1,29.1,38,30.8,33.8,24.6,77.6,0,0,0,,,,,24.1,224,1011.3,39.1,8.8,,,,,2009-01-09T07:00:32,2009-01-09T18:46:46,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999
Lagos,2009-01-10,32.1,25.1,27,38,25.1,29.5,24.4,85.8,0,0,0,,,,,24.1,232.7,1012.7,40.7,9.9,,,,,2009-01-10T07:00:52,2009-01-10T18:47:15,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999
