name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Lagos,2015-02-02,33.1,27,28.6,40.6,31.2,34.2,25.7,84.8,0,0,0,,0,0,33.1,22.3,245.3,1010.1,64.6,9.9,150.6,13.1,5,,2015-02-02T07:04:30,2015-02-02T18:55:50,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,65202099999,DNMM,remote,65201099999"
Lagos,2015-02-03,34,26,29.1,42,26,34.7,25.8,83.4,0,0,0,,0,0,32.4,22.3,247.5,1010.9,64.2,9.4,221,19.1,8,,2015-02-03T07:04:29,2015-02-03T18:56:05,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,65202099999,DNMM,65201099999"
Lagos,2015-02-04,34,26.9,29.4,42,30.7,35.2,25.6,81.3,0,0,0,,0,0,31.3,27.7,257.3,1010.6,57.4,9.7,192.6,16.6,7,,2015-02-04T07:04:26,2015-02-04T18:56:20,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,65202099999,DNMM,65201099999"
Lagos,2015-02-05,34,26,28.5,42,26,33.5,25.6,85.1,0,0,0,,0,0,34.2,24.1,227.8,1010.3,72.3,9.3,194.5,16.9,7,,2015-02-05T07:04:23,2015-02-05T18:56:34,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65202099999,DNMM,remote,65201099999"
Lagos,2015-02-06,34,26.7,28.9,43.5,26.7,34.6,25.7,83.1,0,0,0,,0,0,35.3,24.5,211.4,1010,71.7,9.7,150.9,13.1,5,,2015-02-06T07:04:19,2015-02-06T18:56:47,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,65202099999,DNMM,remote,65201099999"
Lagos,2015-02-07,33.1,27,29.3,42.1,31.2,35.2,25.6,81.1,0,0,0,,0,0,37.4,20.5,215.5,1010.2,69.8,10,135,11.8,5,,2015-02-07T07:04:14,2015-02-07T18:56:59,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
Lagos,2015-02-08,35,26.1,29.2,42,26.1,34.6,25.5,81.7,0,0,0,,0,0,36,23.8,216.2,1009.9,59.4,9.7,191.3,16.6,6,,2015-02-08T07:04:08,2015-02-08T18:57:11,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
Lagos,2015-02-09,34,26.1,29.5,43.5,26.1,35.6,25.8,81.7,0,0,0,,0,0,35.3,25.9,219.4,1009.6,45.8,10,175.6,15.2,6,,2015-02-09T07:04:01,2015-02-09T18:57:22,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
Lagos,2015-02-10,34.4,26.1,28.6,45.2,26.1,33.9,25.5,83.6,1,100,20.83,rain,0,0,29.9,25.9,212.5,1009.9,61,9.6,114.9,9.9,4,,2015-02-10T07:03:54,2015-02-10T18:57:33,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,DNMM,remote,65201099999"
Lagos,2015-02-11,34,23.1,27.8,43.5,23.1,31.3,24.9,84.9,70,100,4.17,rain,0,0,30.6,20.9,222.8,1010,61.3,8.7,96.3,8.2,4,,2015-02-11T07:03:45,2015-02-11T18:57:42,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
Lagos,2015-02-12,33,26,29,42.1,26,34.2,25.1,80.3,4.6,100,50,rain,0,0,36,28.8,218.9,1011.3,73.4,9.7,112.1,9.6,4,,2015-02-12T07:03:36,2015-02-12T18:57:51,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,65202099999,DNMM,remote,65201099999"
