name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Lagos,11/01/2022,34,22,29.2,42.1,22,33.8,24.3,74.7,0.8,100,8.33,rain,0,0,25.9,22,209.7,1009.4,42.5,14.8,243.5,21.1,9,75,2022-01-11T07:01:09,2022-01-11T18:47:40,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"DNMM,remote,65201099999"
Lagos,12/01/2022,33.8,26,29.2,41.6,26,33.7,24.9,78.8,0,0,0,,0,0,25.9,18.4,207.9,1011.3,50.6,10.1,228.7,19.9,8,75,2022-01-12T07:01:27,2022-01-12T18:48:08,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
Lagos,13/01/2022,32.1,26,28.6,39.3,26,33.4,24.9,80.9,1.2,100,12.5,rain,0,0,23,21.6,208.8,1012.3,54.8,11.6,206.8,18.1,7,75,2022-01-13T07:01:45,2022-01-13T18:48:36,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,DNMM,remote,65201099999"
Lagos,14/01/2022,36,25,29,43.5,25,33.6,24.8,79.3,0,0,0,,0,0,25.9,20.5,198.4,1013.1,42.4,7.6,235.8,20.4,8,75,2022-01-14T07:02:02,2022-01-14T18:49:03,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
Lagos,15/01/2022,36,26.4,29.1,40.6,26.4,32.8,24.2,77.3,0,0,0,,0,0,24.8,20.5,221.6,1011.8,43.3,10.9,239.4,20.7,9,75,2022-01-15T07:02:18,2022-01-15T18:49:30,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
Lagos,16/01/2022,35.7,14.5,26.8,37.7,14.5,29.7,23,80.9,0,0,0,,0,0,28.1,46.4,203.8,1014.2,69.5,13.7,220,19,8,75,2022-01-16T07:02:33,2022-01-16T18:49:56,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
Lagos,17/01/2022,34,14,28.2,40.6,14,31.7,23.1,74.9,0.1,100,4.17,rain,0,0,27.7,33.5,204.9,1014.2,54.1,13.7,255.1,22.1,9,60,2022-01-17T07:02:47,2022-01-17T18:50:22,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
Lagos,18/01/2022,34,10,27.1,39.4,6.8,29.4,22.4,76.3,0.2,100,8.33,rain,0,0,23.8,25.9,189.6,1014.5,53,15.6,252.6,22,9,30,2022-01-18T07:03:01,2022-01-18T18:50:48,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VRJU8,DNMM,remote,65201099999"
Lagos,19/01/2022,35,19,28.4,39.5,19,30.7,21.9,69.7,0,0,0,,0,0,21.6,16.6,348.3,1013.1,38.3,5.4,245.7,21.1,9,10,2022-01-19T07:03:13,2022-01-19T18:51:13,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
Lagos,20/01/2022,35,23,28.6,43.3,23,31.9,21.6,68.1,0,0,0,,0,0,32.4,20.9,52.5,1012.1,22.2,6.6,263.6,22.9,9,10,2022-01-20T07:03:25,2022-01-20T18:51:37,0.59,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
Lagos,21/01/2022,35,21,27.5,36.9,21,28.7,20.1,66.6,0,0,0,,0,0,25.6,23,138.4,1011.9,13.2,5.1,262.3,22.9,9,10,2022-01-21T07:03:36,2022-01-21T18:52:01,0.62,Clear,Clear conditions throughout the day.,clear-day,"DNMM,remote,65201099999"
Lagos,22/01/2022,35,22,27.4,34.4,22,27.4,17.7,60.1,0,0,0,,0,0,22.3,21.6,329.8,1012,13.7,6.3,267.2,23.1,9,30,2022-01-22T07:03:45,2022-01-22T18:52:24,0.66,Clear,Clear conditions throughout the day.,clear-day,"65210099999,DNMM,remote,65201099999"
Lagos,23/01/2022,36,23,27.9,35.1,23,28.1,18,59.4,0.1,100,4.17,rain,0,0,23.4,21.6,221,1011.5,11.8,7.8,266,23,9,30,2022-01-23T07:03:54,2022-01-23T18:52:46,0.69,Rain,Clear conditions throughout the day with morning rain.,rain,"DNMM,remote,65201099999"
Lagos,24/01/2022,35.1,21.4,28,38.6,21.4,30.3,22.4,73.9,0,0,0,,0,0,22.3,14.8,237.5,1010.9,21.1,3.3,265.1,22.9,9,30,2022-01-24T07:04:02,2022-01-24T18:53:08,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
Lagos,25/01/2022,36,15,28,40.6,15,29.6,21.5,71.5,0,0,0,,0,0,19.4,29.5,28.9,1011.2,28.2,5.4,295.1,25.4,10,30,2022-01-25T07:04:09,2022-01-25T18:53:29,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
Lagos,26/01/2022,34,23,27.5,34.6,23,27.7,16.9,54.2,0,0,0,,0,0,29.5,25.9,96.1,1010.3,32.8,2.9,275.8,23.8,10,10,2022-01-26T07:04:15,2022-01-26T18:53:50,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
Lagos,27/01/2022,38,22.8,28.4,42.4,22.8,30.4,20.5,64.3,0,0,0,,0,0,22,111.2,187.2,1011,28.4,2.5,264.8,22.9,9,30,2022-01-27T07:04:20,2022-01-27T18:54:10,0.83,Partially cloudy,Partly cloudy throughout the day.,wind,"65210099999,VRJU8,DNMM,65201099999"
Lagos,28/01/2022,35.9,23.9,28.3,40.7,23.9,30.7,23.3,76.2,0,0,0,,0,0,22.7,19.8,302.9,1010.9,22.1,3.7,271.2,23.5,10,30,2022-01-28T07:04:24,2022-01-28T18:54:29,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
Lagos,29/01/2022,37,24,28.7,38,24,29,19,61,0,0,0,,0,0,22.3,20.5,7.7,1011.1,26.3,2.3,270.4,23.4,10,10,2022-01-29T07:04:27,2022-01-29T18:54:48,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
Lagos,30/01/2022,35,21.3,27.8,35.5,21.3,27.9,16.2,52.8,0,0,0,,0,0,35.3,18.4,84,1011.3,32.1,4.8,260,22.5,10,10,2022-01-30T07:04:30,2022-01-30T18:55:06,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
Lagos,31/01/2022,35,19,27,35.7,19,27.3,16.2,54.9,0,0,0,,0,0,28.8,25.9,138.3,1010.7,28.5,2.3,283.1,24.6,10,10,2022-01-31T07:04:31,2022-01-31T18:55:23,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
Lagos,01/02/2022,35,21,27.3,34.5,21,27.3,17.7,60.2,0,0,0,,0,0,21.2,16.6,184,1011.1,27.9,2.3,264.8,22.9,9,10,2022-02-01T07:04:31,2022-02-01T18:55:39,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
Lagos,02/02/2022,36,21.2,27.2,35.1,21.2,27.5,18.7,63.9,0,0,0,,0,0,25.9,18.4,251.1,1011.4,22.6,2.6,279.4,24.2,10,10,2022-02-02T07:04:31,2022-02-02T18:55:55,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
Lagos,03/02/2022,34,21,27.2,40.6,21,29.8,21.5,72.4,0,0,0,,0,0,25.2,22.3,251.2,1012.4,32.4,3.2,260.2,22.4,9,30,2022-02-03T07:04:29,2022-02-03T18:56:10,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
Lagos,04/02/2022,34,25,28.8,42,25,33.2,24.8,80.1,0,0,0,,0,0,26.6,21.2,171.7,1012.3,25.2,4.2,263.5,22.8,9,60,2022-02-04T07:04:26,2022-02-04T18:56:25,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
Lagos,05/02/2022,34,25,28.5,38.3,25,31.7,23.7,76.7,0,0,0,,0,0,23,14.8,132.4,1011.6,31,4.4,271.3,23.5,10,60,2022-02-05T07:04:23,2022-02-05T18:56:38,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
Lagos,06/02/2022,35,24,28.4,39.5,24,31,23.5,77.1,0,0,0,,0,0,21.6,14.8,179.8,1011.3,37.7,4.6,266.3,23,10,60,2022-02-06T07:04:19,2022-02-06T18:56:51,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
Lagos,07/02/2022,33.8,25,28.5,41.7,25,32.7,24.8,81.3,0,0,0,,0,0,26.6,16.6,190.6,1011,43,5.2,263.2,22.8,9,60,2022-02-07T07:04:13,2022-02-07T18:57:04,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
Lagos,08/02/2022,34,24.9,28.7,42,24.9,32.9,24.7,80,0.1,100,4.17,rain,0,0,25.2,18.4,207.6,1011.1,40.6,6.7,254.8,22.1,10,60,2022-02-08T07:04:07,2022-02-08T18:57:15,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
Lagos,09/02/2022,34.9,26,28.9,42.9,26,34.2,25.5,82.7,0,0,0,,0,0,24.5,26.3,200.2,1010.9,37.7,6.3,265.6,22.9,10,75,2022-02-09T07:04:00,2022-02-09T18:57:26,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
Lagos,10/02/2022,35,25.9,29.5,46.7,25.9,35.4,25.6,80.1,0,0,0,rain,0,0,28.1,18.4,184.4,1009.9,36.6,4.5,266.6,23.1,10,75,2022-02-10T07:03:52,2022-02-10T18:57:36,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
Lagos,11/02/2022,35,24.8,28.8,44.9,24.8,33,24.6,79.3,0,0,0,rain,0,0,29.9,24,189.1,1009,35.7,4.3,269.6,23.3,10,75,2022-02-11T07:03:43,2022-02-11T18:57:46,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
Lagos,12/02/2022,35,26,29.2,41.9,26,33.9,24.5,76.9,0,0,0,rain,0,0,26.6,22.3,195.6,1009.8,50.9,6.6,257.8,22.4,9,75,2022-02-12T07:03:34,2022-02-12T18:57:55,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,65203099999,DNMM,65201099999"
Lagos,13/02/2022,34.1,25.2,28.9,44.9,25.2,33.5,24.7,78.9,1.1,100,8.33,rain,0,0,29.5,16.6,200.8,1010.6,45,9,261.2,22.6,9,75,2022-02-13T07:03:23,2022-02-13T18:58:03,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,DNMM,remote,65201099999"
Lagos,14/02/2022,34.2,26,29.3,40.7,26,35,25.6,81.5,0,0,0,,0,0,28.8,16.6,189.3,1010.4,42.3,8.6,272.3,23.6,10,75,2022-02-14T07:03:12,2022-02-14T18:58:10,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
Lagos,15/02/2022,36,25.8,29.7,44.9,25.8,35.2,25.3,78.7,0,0,0,,0,0,29.9,24.1,198.9,1010.6,49.2,9.1,261.3,22.5,10,75,2022-02-15T07:02:59,2022-02-15T18:58:17,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
Lagos,16/02/2022,34,25,29.2,43.5,25,34.5,25.4,80.8,0.1,100,4.17,rain,0,0,29.2,22.6,216.1,1010.7,43.6,10.1,262.7,22.8,9,75,2022-02-16T07:02:46,2022-02-16T18:58:23,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
Lagos,17/02/2022,35,27.1,29.9,43.3,30.7,36.1,25.5,78.3,0,0,0,rain,0,0,29.2,22.3,217.4,1009,55.9,10.7,251.8,21.7,9,75,2022-02-17T07:02:33,2022-02-17T18:58:29,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
Lagos,18/02/2022,35,25.9,29.3,44.8,25.9,34.4,25.4,80.8,0,0,0,rain,0,0,31.7,22,206,1008.9,40.2,8.5,250.3,21.7,10,75,2022-02-18T07:02:18,2022-02-18T18:58:34,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
Lagos,19/02/2022,34.9,27,29.6,43.4,31.2,36,25.9,81.9,0,0,0,rain,0,0,33.5,22.3,200.3,1010.1,54.7,8.6,267.6,23.2,9,75,2022-02-19T07:02:03,2022-02-19T18:58:38,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
Lagos,20/02/2022,35,25,28.6,44.9,25,33.4,25.1,82.3,0,0,0,rain,0,0,26.3,22.3,197.6,1011.2,45.9,10,238.8,20.6,9,75,2022-02-20T07:01:47,2022-02-20T18:58:41,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
Lagos,21/02/2022,34,25,29.1,40.6,25,33.7,25,79.6,0.1,100,4.17,rain,0,0,30.6,22.3,200,1010.9,55.2,10.8,263.1,22.8,10,60,2022-02-21T07:01:30,2022-02-21T18:58:44,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999"
Lagos,22/02/2022,35,26,29.4,43.3,26,34.7,25.2,79.6,0,0,0,rain,0,0,27.4,23,223.1,1011,49.2,11.3,259.3,22.4,9,75,2022-02-22T07:01:12,2022-02-22T18:58:47,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
Lagos,23/02/2022,35,26,29.5,43.3,26,34.9,25.4,80,0,0,0,rain,0,0,26.6,20.5,203.4,1011.7,51.9,8.8,240.7,20.8,10,75,2022-02-23T07:00:54,2022-02-23T18:58:49,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
Lagos,24/02/2022,34.1,26.6,28.4,42.4,26.6,33.2,25.3,84.4,0.1,100,4.17,rain,0,0,27,24.1,198.4,1010.8,37.6,13.9,274.1,23.6,10,75,2022-02-24T07:00:35,2022-02-24T18:58:50,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999"
Lagos,25/02/2022,35,26.8,29.4,45,30.4,35.7,25.8,81.5,0,0,0,,0,0,27.4,24.1,210.5,1010.3,50.1,8.5,276.3,23.9,9,75,2022-02-25T07:00:16,2022-02-25T18:58:51,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
Lagos,26/02/2022,36,27,29.7,46.3,31,36.1,25.7,80.2,0,0,0,rain,0,0,33.1,20.5,197.6,1009.7,41.7,10.3,265.4,23.1,10,100,2022-02-26T06:59:56,2022-02-26T18:58:51,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
Lagos,27/02/2022,35,26,28.5,43.5,26,32.3,24,77.8,0,0,0,rain,0,0,74.2,27.7,210.2,1010.5,50.7,9.8,265.8,23,9,75,2022-02-27T06:59:35,2022-02-27T18:58:51,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
Lagos,28/02/2022,36,26,29.7,44.7,26,35.5,25.3,78.3,0,0,0,rain,0,0,27.4,20.5,197.5,1010.3,47.4,8.8,244.2,21.1,10,75,2022-02-28T06:59:14,2022-02-28T18:58:50,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
Lagos,01/03/2022,35,26.8,29.9,43.3,30,35.6,25.2,77.4,0,0,0,rain,0,0,29.2,16.6,200,1009.9,45.3,9.2,256.2,22.1,10,75,2022-03-01T06:58:52,2022-03-01T18:58:49,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
Lagos,02/03/2022,34,27,29.8,42.1,29.2,36,25.5,78.6,0,0,0,rain,0,0,36.7,20.5,193.4,1010,51.9,10.3,200.6,17.2,8,75,2022-03-02T06:58:29,2022-03-02T18:58:47,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
Lagos,03/03/2022,35,24.6,29.6,43.3,24.6,34.5,24.6,75.7,0,0,0,rain,0,0,35.3,172.4,180.3,1010.1,49,10.4,273.1,23.6,10,75,2022-03-03T06:58:06,2022-03-03T18:58:45,0.02,Partially cloudy,Partly cloudy throughout the day.,wind,"65210099999,VRJU8,DNMM,remote,65201099999"
Lagos,04/03/2022,34,26.2,29.7,42.2,26.2,35.4,25.1,77.1,0.7,100,12.5,rain,0,0,29.5,25.9,187.4,1009.5,63.9,11.5,194.7,16.8,9,75,2022-03-04T06:57:43,2022-03-04T18:58:42,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VRJU8,DNMM,remote,65201099999"
Lagos,05/03/2022,35,24.6,29.5,43.3,24.6,33.6,24,73.7,2,100,8.33,rain,0,0,25.9,24.5,201.2,1008.9,53.7,13,258.8,22.4,10,60,2022-03-05T06:57:19,2022-03-05T18:58:39,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VRJU8,DNMM,remote,65201099999,VRJT5"
Lagos,06/03/2022,29,25,27,35.6,25,29.9,24.7,87.6,7,100,4.17,rain,0,0,31.3,64.8,159,1009.4,53.8,8.8,212.2,18.4,8,60,2022-03-06T06:56:55,2022-03-06T18:58:36,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,VRJU8,DNMM,65201099999,VRJT5"
Lagos,07/03/2022,35,26,28.9,43.3,26,33,25.1,81.1,0,0,0,,0,0,28.1,25.6,200.6,1008.5,46.4,11.3,249.2,21.6,9,60,2022-03-07T06:56:30,2022-03-07T18:58:32,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
Lagos,08/03/2022,34,26.8,30,43.5,30.1,36.6,25.6,78.2,0,0,0,rain,0,0,23.4,22.3,196.5,1008,48.4,10.3,275.7,23.8,9,75,2022-03-08T06:56:05,2022-03-08T18:58:28,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
Lagos,09/03/2022,35,26.8,30.3,46.7,30.5,38,26.3,80.2,0,0,0,rain,0,0,35.3,27.7,197.5,1007.7,53.3,9.7,286,24.7,10,100,2022-03-09T06:55:39,2022-03-09T18:58:24,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
Lagos,10/03/2022,34,28,30.4,45.3,33.6,38.4,26.5,80.3,0.1,100,4.17,rain,0,0,25.6,24.1,197.5,1008.2,55.9,10.6,264.1,22.9,9,100,2022-03-10T06:55:13,2022-03-10T18:58:19,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
Lagos,11/03/2022,34,27,29.7,43.2,30.6,35.7,25.3,78.3,0,0,0,rain,0,0,33.8,27.7,173.7,1009,50.6,10.1,290.4,25.1,10,100,2022-03-11T06:54:47,2022-03-11T18:58:14,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
Lagos,12/03/2022,32,22.8,26.9,39.2,22.8,30.2,23.8,83.7,26,100,4.17,rain,0,0,64.8,31.7,234.5,1009.8,43,7.3,219.7,19.1,9,60,2022-03-12T06:54:20,2022-03-12T18:58:08,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,65201099999"
Lagos,13/03/2022,34,24.8,28.3,43.5,24.8,31.9,25,83.3,0,0,0,rain,0,0,22.3,64.8,187.8,1009.4,50.1,9.4,275.2,23.8,9,75,2022-03-13T06:53:53,2022-03-13T18:58:03,0.34,Partially cloudy,Partly cloudy throughout the day.,wind,"DNMM,remote,65201099999"
Lagos,14/03/2022,34,24,28.4,42,24,32.7,24.6,81.6,2,100,4.17,rain,0,0,27.7,24.1,235.1,1009.3,39.6,9.3,291.8,25.2,10,75,2022-03-14T06:53:26,2022-03-14T18:57:57,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"DNMM,65201099999"
Lagos,15/03/2022,34,25.9,28.9,43.5,25.9,35.2,26.1,85.3,12,100,4.17,rain,0,0,25.6,14.8,213,1010.5,56.4,9.1,254.9,22,9,100,2022-03-15T06:52:59,2022-03-15T18:57:51,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,65201099999"
Lagos,16/03/2022,33,25.7,29.2,43.8,25.7,35,25.6,81.6,1.4,100,4.17,rain,0,0,25.9,23.4,202.9,1010.3,63.5,10.7,268.9,23.2,9,75,2022-03-16T06:52:31,2022-03-16T18:57:44,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,remote,65201099999,VRJT5"
Lagos,17/03/2022,33,25,29.2,43.8,25,35,25.6,81.5,0,0,0,,0,0,25.9,24.5,193.8,1009.4,55.3,10,263.3,22.7,9,75,2022-03-17T06:52:03,2022-03-17T18:57:38,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999,VRJT5"
Lagos,18/03/2022,34.1,26.5,29.2,43.9,26.5,35.6,26.1,83.7,0,0,0,rain,0,0,25.6,25.6,202.9,1009.1,50,10,245.3,21.2,10,75,2022-03-18T06:51:35,2022-03-18T18:57:31,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999,VRJT5"
Lagos,19/03/2022,35,26.4,29.8,43.8,26.4,36.4,25.9,80.8,0,0,0,rain,0,0,27,22.3,192.1,1009.8,45.8,8.1,276,23.9,9,100,2022-03-19T06:51:07,2022-03-19T18:57:24,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999,VRJT5"
Lagos,20/03/2022,34,27.3,30.1,43.5,31.6,37.2,25.9,78.9,0,0,0,rain,0,0,28.1,24.1,207,1010.1,52.7,8.3,265.9,23,9,100,2022-03-20T06:50:38,2022-03-20T18:57:17,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999,VRJT5"
Lagos,21/03/2022,34,27.8,29.9,43.8,32.9,37.4,26.3,81.3,0,0,0,rain,0,0,27.7,24.1,207.3,1010.1,58.4,9.8,237.9,20.4,10,75,2022-03-21T06:50:10,2022-03-21T18:57:10,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999,VRJT5"
