name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Lagos,1/24/2019,28,24,26.4,34.5,24,28.9,24.9,91.8,1,100,4.17,rain,0,0,27,13.7,209.1,1012,59.3,8.4,106.9,9.3,4,,2019-01-24T07:03:59,2019-01-24T18:53:01,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
Lagos,1/25/2019,34,22.1,27.9,43.5,22.1,31.5,24,82.3,0,0,0,,0,0,27.4,14.8,222.4,1012.2,62.2,8,221,19.2,8,,2019-01-25T07:04:06,2019-01-25T18:53:22,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
Lagos,1/26/2019,33,25.9,28.8,43.8,25.9,34.6,26,85.6,0.1,100,4.17,rain,0,0,32.8,19.1,223.2,1012.3,60.8,7.9,216.8,18.6,8,,2019-01-26T07:04:12,2019-01-26T18:53:43,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,DNMM,remote,65201099999"
Lagos,1/27/2019,33,25.8,28.7,42.3,25.8,34.1,25.8,84.7,1.6,100,8.33,rain,0,0,32.8,18.4,197.8,1012,60,9.9,207.1,17.7,7,,2019-01-27T07:04:17,2019-01-27T18:54:03,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,65202099999,DNMM,remote,65201099999"
Lagos,1/28/2019,30,25.8,27.5,38.8,25.8,31.8,25.8,90.6,51,100,4.17,rain,0,0,28.8,18.4,218.3,1011.8,58.1,8.9,117,10.1,4,,2019-01-28T07:04:22,2019-01-28T18:54:23,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNMM,remote,65201099999"
Lagos,1/29/2019,30,25,27.1,38.8,25,30.3,25.3,90.1,0.4,100,4.17,rain,0,0,29.2,12.5,208.1,1011.3,58.8,6.8,199.9,17.4,7,,2019-01-29T07:04:25,2019-01-29T18:54:41,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,65202099999,DNMM,remote,65201099999"
Lagos,1/30/2019,32,23,27.1,39.1,23,30.2,24.3,85.6,43,100,4.17,rain,0,0,24.8,18.4,176.4,1011.9,47.2,8.6,200.4,17.3,7,,2019-01-30T07:04:28,2019-01-30T18:55:00,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,65213099999,65202099999,DNMM,65201099999"
Lagos,1/31/2019,33,25.8,28.5,42.1,25.8,33.3,25.5,84.8,0,0,0,,0,0,24.1,16.6,248.7,1011.7,65.1,7.3,218,18.7,8,,2019-01-31T07:04:29,2019-01-31T18:55:17,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
Lagos,2/1/2019,34,25.9,28.8,45.3,25.9,34.2,25.8,84.5,0,0,0,,0,0,27,16.6,219.2,1011.9,58.5,9.8,174.7,15.1,7,,2019-02-01T07:04:30,2019-02-01T18:55:34,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
Lagos,2/2/2019,29.2,26,27.6,36.8,26,32.2,25.8,90.3,9,100,4.17,rain,0,0,27.4,16.2,219.5,1011.5,51.3,9.1,131.4,11.2,5,,2019-02-02T07:04:29,2019-02-02T18:55:50,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
Lagos,2/3/2019,33,25,28.5,43.8,25,33.2,25.7,85.9,8,100,4.17,rain,0,0,29.5,13,277.2,1011.4,45.7,7.8,199.6,17.3,8,,2019-02-03T07:04:28,2019-02-03T18:56:05,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"DNMM,65201099999"
Lagos,2/4/2019,33,25.8,28.9,42.3,25.8,34.5,25.9,84.2,0,0,0,,0,0,39.6,13,247.1,1011.3,48.7,8.9,212.2,18.4,8,,2019-02-04T07:04:26,2019-02-04T18:56:20,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
Lagos,2/5/2019,34,26,28.8,43.5,26,34.3,26,85.2,0.1,100,4.17,rain,0,0,38.9,33.5,239.4,1011.8,54.2,8.7,211.1,18.2,7,,2019-02-05T07:04:23,2019-02-05T18:56:33,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65213099999,DNMM,remote,65201099999"
Lagos,2/6/2019,34,26,29.3,45.3,26,35.7,26.2,84.1,0,0,0,,0,0,33.1,16.6,215.5,1011,49.9,8.5,215.6,18.6,8,,2019-02-06T07:04:18,2019-02-06T18:56:47,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,65202099999,DNMM,remote,65201099999"
Lagos,2/7/2019,34,25.8,28.9,45.3,25.8,35,26.2,86,0,0,0,,0,0,27,13.4,238.5,1010.1,48.1,7.7,204.5,17.7,8,,2019-02-07T07:04:13,2019-02-07T18:56:59,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
Lagos,2/8/2019,29,25,27.3,34.8,25,30.8,25.4,89.9,8,100,4.17,rain,0,0,25.6,12.2,228.9,1010.1,65.1,7.3,205.5,17.8,7,,2019-02-08T07:04:07,2019-02-08T18:57:11,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNMM,remote,65201099999"
Lagos,2/9/2019,32.6,24.9,28.2,40.8,24.9,31.8,24.9,83.2,0.3,100,12.5,rain,0,0,25.2,16.3,234.7,1009.2,56,7,226.2,19.6,8,,2019-02-09T07:04:01,2019-02-09T18:57:22,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,DNMM,remote,65201099999"
Lagos,2/10/2019,34,25.8,28.8,37.3,25.8,32.1,23.8,76.1,0,0,0,,0,0,25.2,18.4,7.7,1010,30.3,4.2,258.9,22.3,9,,2019-02-10T07:03:53,2019-02-10T18:57:32,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
Lagos,2/11/2019,33.8,24,28.1,37.7,24,30.5,23.3,76.8,0,0,0,,0,0,25.2,7.6,255.3,1010.5,37.1,4.1,249.1,21.5,9,,2019-02-11T07:03:44,2019-02-11T18:57:42,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
Lagos,2/12/2019,33,24,28.4,39.3,24,32.1,24.4,80.3,0,0,0,,0,0,31.3,25.9,321.9,1011.3,32.5,4.9,256.1,22.1,9,,2019-02-12T07:03:35,2019-02-12T18:57:51,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,65213099999,DNMM,remote,65201099999"
Lagos,2/13/2019,33,25.9,28.9,40.3,25.9,33.7,25.4,82.3,0,0,0,,0,0,29.5,15.8,209.8,1011.7,51.7,4.6,243.7,21.1,9,,2019-02-13T07:03:24,2019-02-13T18:57:59,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
Lagos,2/14/2019,34,26,29.5,43.6,26,35.6,25.8,81.8,0,0,0,,0,0,25.6,14.8,248.3,1013.1,62.8,4.7,227.6,19.5,8,,2019-02-14T07:03:13,2019-02-14T18:58:07,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
Lagos,2/15/2019,33,26.8,29.2,39.1,30.3,34.3,24.9,79.1,0.3,100,4.17,rain,0,0,29.5,20.1,320.9,1013.4,37.6,3.7,221.2,19.1,8,,2019-02-15T07:03:01,2019-02-15T18:58:14,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,65202099999,DNMM,remote,65201099999"
Lagos,2/16/2019,35,25,28.6,36.9,25,30.2,22.2,72.3,0,0,0,,0,0,27,16.6,188.8,1013,27,2.8,235.2,20.2,8,,2019-02-16T07:02:49,2019-02-16T18:58:20,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
Lagos,2/17/2019,34,25,28.9,43.5,25,33.6,24.9,80,0,0,0,,0,0,27.7,13.1,198.9,1012.5,24.7,3.3,248.9,21.6,9,,2019-02-17T07:02:35,2019-02-17T18:58:26,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65202099999,DNMM,65201099999"
Lagos,2/18/2019,33,27,29.4,43.8,30.6,36.3,26.3,83.9,0.1,100,4.17,rain,0,0,32.4,13,211.7,1011.6,38.3,5.2,236.6,20.5,9,,2019-02-18T07:02:21,2019-02-18T18:58:31,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
Lagos,2/19/2019,33,26.8,29,42.4,30.7,35.7,26.2,85.5,0.4,100,8.33,rain,0,0,30.6,16.6,219.5,1009.9,49.3,6,223,19.2,8,,2019-02-19T07:02:05,2019-02-19T18:58:35,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
Lagos,2/20/2019,34,26.8,29.8,44.2,30.5,36.9,26.2,81.9,0.3,100,8.33,rain,0,0,35.3,14.8,236.6,1010.5,56.2,6.8,225.2,19.6,8,,2019-02-20T07:01:50,2019-02-20T18:58:39,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"DNMM,remote,65201099999"
Lagos,2/21/2019,35,27.2,30,45.2,32.4,37.8,26.5,82.5,0.1,100,4.17,rain,0,0,39.2,18,246.4,1012.5,48,8.1,216.8,18.8,8,,2019-02-21T07:01:33,2019-02-21T18:58:42,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,65202099999,DNMM,remote,65201099999"
Lagos,2/22/2019,33.1,27,29.7,45.6,31.6,37.4,26.6,83.7,0,0,0,,0,0,35.6,22.2,229.9,1012.9,49.9,8,179.6,15.4,7,,2019-02-22T07:01:16,2019-02-22T18:58:45,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,65202099999,DNMM,65201099999"
Lagos,2/23/2019,34.4,27.8,29.2,43.4,32.6,36.1,26.3,84.6,20,100,4.17,rain,0,0,32.8,18.4,237,1011.4,58.3,9,190.5,16.6,7,,2019-02-23T07:00:58,2019-02-23T18:58:47,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
Lagos,2/24/2019,29,22,25.3,36.8,22,27.7,24.3,94.1,49,100,4.17,rain,0,0,27,24.1,208.1,1010.4,58.3,7.9,143,12.3,6,,2019-02-24T07:00:39,2019-02-24T18:58:48,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,65201099999"
Lagos,2/25/2019,32,23,26.4,40.6,23,29,24.3,88.9,1.3,100,4.17,rain,0,0,27.4,16.6,280.2,1009.9,45.9,6.4,186,16.2,7,,2019-02-25T07:00:20,2019-02-25T18:58:49,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,65213099999,65202099999,DNMM,remote,65201099999"
Lagos,2/26/2019,31,25,26,39.1,25,27,24.5,92.1,7,100,4.17,rain,0,0,25.6,29.5,130.9,1011.5,55.7,8.3,146.4,12.4,6,,2019-02-26T07:00:00,2019-02-26T18:58:50,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNMM,65201099999"
Lagos,2/27/2019,33.1,24,27.1,42.4,24,30.2,24.8,87.6,3.5,100,29.17,rain,0,0,23.8,14.8,139.4,1011.4,64.5,7.3,152.7,13.3,5,,2019-02-27T06:59:39,2019-02-27T18:58:50,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,65213099999,DNMM,remote,65201099999"
Lagos,2/28/2019,33,25,28.1,42.3,25,32.1,25.4,86.1,3,100,4.17,rain,0,0,27,14.8,225,1012.6,57.5,7.7,237.9,20.5,8,,2019-02-28T06:59:18,2019-02-28T18:58:49,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,65213099999,65202099999,DNMM,65201099999"
Lagos,3/1/2019,33.1,22,26.9,39.6,22,29.2,23.7,84.3,1,100,4.17,rain,0,0,20.2,14.8,250.5,1013.9,56.8,7.8,101.1,8.9,4,,2019-03-01T06:58:56,2019-03-01T18:58:48,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
Lagos,3/2/2019,33,24.1,28.5,40.6,24.1,31.7,23.7,76.3,3.3,100,8.33,rain,0,0,26.3,20.5,229.8,1013.2,40.1,8.3,214.5,18.5,9,,2019-03-02T06:58:34,2019-03-02T18:58:46,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
Lagos,3/3/2019,33,26,29.2,41.9,26,34.5,25.1,79.3,0,0,0,,0,0,28.8,13.5,222.7,1013.2,52.4,9.3,222.7,19.2,8,,2019-03-03T06:58:11,2019-03-03T18:58:44,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,65213099999,65202099999,DNMM,65201099999"
Lagos,3/4/2019,33,27.3,29.4,43.8,31.6,35.8,25.8,82,0.6,100,16.67,rain,0,0,32.8,18.4,233.3,1012.3,56.5,9.8,191,16.6,8,,2019-03-04T06:57:48,2019-03-04T18:58:42,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"65210099999,DNMM,remote,65201099999"
Lagos,3/5/2019,32,26.2,28.5,40.6,26.2,34.1,25.8,85.3,0.7,100,25,rain,0,0,27.4,14.8,228.6,1011.6,45.6,10,232.8,20,8,,2019-03-05T06:57:24,2019-03-05T18:58:39,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"DNMM,remote,65201099999"
Lagos,3/6/2019,31,23.8,26.9,40.6,23.8,30.7,25.5,91.9,38,100,4.17,rain,0,0,32.4,42.5,197.8,1013.1,62.6,8.5,166,14.3,8,,2019-03-06T06:57:00,2019-03-06T18:58:36,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65202099999,DNMM,remote,65201099999"
Lagos,3/7/2019,32,23.1,27.4,39.2,23.1,30.8,24.4,84.4,0,0,0,,0,0,30.2,18.4,207.1,1013.1,56.2,7.6,239.4,20.6,9,,2019-03-07T06:56:35,2019-03-07T18:58:32,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
Lagos,3/8/2019,32.6,25.7,28.5,42.5,25.7,33,25.5,84.6,0.1,100,4.17,rain,0,0,33.1,16.9,217.9,1010.6,72.8,9.1,232.7,20.2,8,,2019-03-08T06:56:10,2019-03-08T18:58:28,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
Lagos,3/9/2019,33.1,24.7,28.6,40.7,24.7,33.5,25.3,82.6,3.4,100,29.17,rain,0,0,31.7,16.9,239.8,1011.2,84,9.5,230.8,19.9,8,,2019-03-09T06:55:45,2019-03-09T18:58:23,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"DNMM,remote,65201099999"
Lagos,3/10/2019,33.7,24.9,28.6,44,24.9,34.1,25.8,85.2,2.9,100,29.17,rain,0,0,29.5,16.2,220.2,1012.1,73.5,9.1,203.7,17.7,7,,2019-03-10T06:55:19,2019-03-10T18:58:19,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"DNMM,remote,65201099999"
Lagos,3/11/2019,30.6,26.1,28.5,37.6,26.1,33.9,25.8,85.4,0.8,100,20.83,rain,0,0,30.2,17.3,228.5,1011.2,51.7,9,241.2,20.9,9,,2019-03-11T06:54:53,2019-03-11T18:58:14,0.17,"Rain, Partially cloudy",Clearing in the afternoon with rain in the morning and afternoon.,rain,"remote,65201099999"
Lagos,3/12/2019,33.1,27.1,29.2,42.3,31.2,35.7,26.1,83.7,0.8,100,25,rain,0,0,30.6,16.6,218.8,1010.6,67.4,10,216.7,18.7,8,,2019-03-12T06:54:26,2019-03-12T18:58:08,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"DNMM,remote,65201099999"
Lagos,3/13/2019,34,26.8,29.6,42,30.2,36,25.8,80.6,1.7,100,16.67,rain,0,0,32,22.3,223.2,1010.3,61.4,9.9,231.3,19.8,8,,2019-03-13T06:53:59,2019-03-13T18:58:03,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
Lagos,3/14/2019,34,27.1,29.3,45.3,30.8,35.6,25.8,82.2,0.1,100,4.17,rain,0,0,32,16.6,222.1,1009.5,57,9.9,222,19.2,8,,2019-03-14T06:53:32,2019-03-14T18:57:57,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNMM,remote,65201099999"
Lagos,3/15/2019,34,27,29.8,43.6,31.2,37,26.3,82.8,0,0,0,,0,0,32,25.9,219.4,1010.5,53.7,9.3,233,19.9,9,,2019-03-15T06:53:05,2019-03-15T18:57:51,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
Lagos,3/16/2019,33,26,28.8,42.1,26,34.6,25.9,84.4,4,100,4.17,rain,0,0,27.7,22.3,206,1010.9,77.2,9.8,218.7,18.8,7,,2019-03-16T06:52:37,2019-03-16T18:57:45,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65213099999,DNMM,remote,65201099999"
Lagos,3/17/2019,29.7,26,27.7,36,26,31.1,24.9,84.9,1.1,100,25,rain,0,0,25.9,15.5,235.3,1010,78.1,,223,19.3,9,,2019-03-17T06:52:09,2019-03-17T18:57:38,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,remote
Lagos,3/18/2019,34.1,25.9,29.1,44.6,25.9,34.7,25.4,81.5,0,0,0,,0,0,29.9,20.5,217.8,1010.4,50.2,9.3,254.7,22.1,9,,2019-03-18T06:51:41,2019-03-18T18:57:32,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
Lagos,3/19/2019,34,26.9,29.5,43.5,30.8,36.4,26.1,82.6,0.2,100,8.33,rain,0,0,35.6,22.3,226.4,1009.5,42.2,9.8,245.6,21.2,8,,2019-03-19T06:51:13,2019-03-19T18:57:25,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65202099999,DNMM,remote,65201099999"
Lagos,3/20/2019,35,27,30.2,46.7,31.2,37.8,26.4,81.2,0,0,0,,0,0,34.6,24.1,216.9,1009.9,48.1,9.4,202.4,17.4,7,,2019-03-20T06:50:44,2019-03-20T18:57:18,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65202099999,DNMM,65201099999"
Lagos,3/21/2019,35,27,29.8,44.9,31.2,36.8,26.2,82,0.1,100,4.17,rain,0,0,38.2,25.9,224.5,1009.2,45.9,9.7,207.1,18.1,8,,2019-03-21T06:50:16,2019-03-21T18:57:11,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,65202099999,DNMM,remote,65201099999"
