name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Lagos,2004-01-01,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-01-01T06:57:08,2004-01-01T18:42:23,0.3,,,,
Lagos,2004-01-02,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-01-02T06:57:34,2004-01-02T18:42:53,0.33,,,,
Lagos,2004-01-03,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-01-03T06:57:59,2004-01-03T18:43:24,0.36,,,,
Lagos,2004-01-04,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-01-04T06:58:24,2004-01-04T18:43:55,0.4,,,,
Lagos,2004-01-05,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-01-05T06:58:48,2004-01-05T18:44:25,0.43,,,,
Lagos,2004-01-06,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-01-06T06:59:11,2004-01-06T18:44:55,0.46,,,,
Lagos,2004-01-07,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-01-07T06:59:34,2004-01-07T18:45:25,0.5,,,,
Lagos,2004-01-08,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-01-08T06:59:56,2004-01-08T18:45:55,0.53,,,,
Lagos,2004-01-09,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-01-09T07:00:17,2004-01-09T18:46:25,0.56,,,,
Lagos,2004-01-10,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-01-10T07:00:38,2004-01-10T18:46:54,0.6,,,,
Lagos,2004-01-11,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-01-11T07:00:57,2004-01-11T18:47:23,0.63,,,,
Lagos,2004-01-12,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-01-12T07:01:16,2004-01-12T18:47:51,0.67,,,,
Lagos,2004-01-13,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-01-13T07:01:35,2004-01-13T18:48:19,0.7,,,,
Lagos,2004-01-14,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-01-14T07:01:52,2004-01-14T18:48:47,0.74,,,,
Lagos,2004-01-15,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-01-15T07:02:09,2004-01-15T18:49:14,0.75,,,,
Lagos,2004-01-16,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-01-16T07:02:24,2004-01-16T18:49:41,0.81,,,,
Lagos,2004-01-17,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-01-17T07:02:39,2004-01-17T18:50:07,0.84,,,,
Lagos,2004-01-18,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-01-18T07:02:53,2004-01-18T18:50:33,0.88,,,,
Lagos,2004-01-19,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-01-19T07:03:06,2004-01-19T18:50:58,0.91,,,,
Lagos,2004-01-20,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-01-20T07:03:18,2004-01-20T18:51:22,0.95,,,,
Lagos,2004-01-21,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-01-21T07:03:30,2004-01-21T18:51:47,0,,,,
Lagos,2004-01-22,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-01-22T07:03:40,2004-01-22T18:52:10,0.02,,,,
Lagos,2004-01-23,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-01-23T07:03:50,2004-01-23T18:52:33,0.05,,,,
Lagos,2004-01-24,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-01-24T07:03:58,2004-01-24T18:52:55,0.08,,,,
Lagos,2004-01-25,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-01-25T07:04:06,2004-01-25T18:53:17,0.12,,,,
Lagos,2004-01-26,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-01-26T07:04:12,2004-01-26T18:53:38,0.15,,,,
Lagos,2004-01-27,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-01-27T07:04:18,2004-01-27T18:53:58,0.18,,,,
Lagos,2004-01-28,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-01-28T07:04:23,2004-01-28T18:54:18,0.21,,,,
Lagos,2004-01-29,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-01-29T07:04:26,2004-01-29T18:54:37,0.25,,,,
Lagos,2004-01-30,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-01-30T07:04:29,2004-01-30T18:54:55,0.28,,,,
Lagos,2004-01-31,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-01-31T07:04:31,2004-01-31T18:55:13,0.31,,,,
Lagos,2004-02-01,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-02-01T07:04:32,2004-02-01T18:55:30,0.34,,,,
Lagos,2004-02-02,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-02-02T07:04:32,2004-02-02T18:55:46,0.37,,,,
Lagos,2004-02-03,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-02-03T07:04:31,2004-02-03T18:56:02,0.41,,,,
Lagos,2004-02-04,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-02-04T07:04:29,2004-02-04T18:56:16,0.44,,,,
Lagos,2004-02-05,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-02-05T07:04:26,2004-02-05T18:56:30,0.47,,,,
Lagos,2004-02-06,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-02-06T07:04:22,2004-02-06T18:56:44,0.5,,,,
Lagos,2004-02-07,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-02-07T07:04:17,2004-02-07T18:56:57,0.54,,,,
Lagos,2004-02-08,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-02-08T07:04:12,2004-02-08T18:57:09,0.57,,,,
Lagos,2004-02-09,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-02-09T07:04:05,2004-02-09T18:57:20,0.61,,,,
Lagos,2004-02-10,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-02-10T07:03:58,2004-02-10T18:57:31,0.65,,,,
Lagos,2004-02-11,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-02-11T07:03:49,2004-02-11T18:57:40,0.68,,,,
Lagos,2004-02-12,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-02-12T07:03:40,2004-02-12T18:57:50,0.72,,,,
Lagos,2004-02-13,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-02-13T07:03:30,2004-02-13T18:57:58,0.75,,,,
Lagos,2004-02-14,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-02-14T07:03:19,2004-02-14T18:58:06,0.79,,,,
Lagos,2004-02-15,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-02-15T07:03:08,2004-02-15T18:58:13,0.82,,,,
Lagos,2004-02-16,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-02-16T07:02:55,2004-02-16T18:58:20,0.86,,,,
Lagos,2004-02-17,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-02-17T07:02:42,2004-02-17T18:58:26,0.9,,,,
Lagos,2004-02-18,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-02-18T07:02:28,2004-02-18T18:58:31,0.93,,,,
Lagos,2004-02-19,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-02-19T07:02:13,2004-02-19T18:58:35,0.97,,,,
Lagos,2004-02-20,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-02-20T07:01:57,2004-02-20T18:58:39,0,,,,
Lagos,2004-02-21,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-02-21T07:01:41,2004-02-21T18:58:43,0.03,,,,
Lagos,2004-02-22,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-02-22T07:01:24,2004-02-22T18:58:46,0.07,,,,
Lagos,2004-02-23,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-02-23T07:01:06,2004-02-23T18:58:48,0.1,,,,
Lagos,2004-02-24,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-02-24T07:00:47,2004-02-24T18:58:49,0.13,,,,
Lagos,2004-02-25,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-02-25T07:00:28,2004-02-25T18:58:50,0.16,,,,
Lagos,2004-02-26,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-02-26T07:00:08,2004-02-26T18:58:51,0.19,,,,
Lagos,2004-02-27,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-02-27T06:59:48,2004-02-27T18:58:51,0.23,,,,
Lagos,2004-02-28,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-02-28T06:59:27,2004-02-28T18:58:51,0.25,,,,
Lagos,2004-02-29,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-02-29T06:59:06,2004-02-29T18:58:50,0.29,,,,
Lagos,2004-03-01,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-03-01T06:58:43,2004-03-01T18:58:48,0.32,,,,
Lagos,2004-03-02,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-03-02T06:58:21,2004-03-02T18:58:46,0.36,,,,
Lagos,2004-03-03,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-03-03T06:57:58,2004-03-03T18:58:44,0.39,,,,
Lagos,2004-03-04,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-03-04T06:57:34,2004-03-04T18:58:41,0.42,,,,
