name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Lagos,2008-01-15,31.7,26.1,29,37.6,26.1,32.3,23.3,72.1,0,0,0,,,,,20.5,232.1,1010.2,62.3,9,,,,,2008-01-15T07:02:08,2008-01-15T18:49:14,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999
Lagos,2008-01-16,31.7,25.1,27.2,37.3,25.1,29,23.8,82.7,0,0,0,,,,,18.4,273,1010.4,52.6,7.7,,,,,2008-01-16T07:02:24,2008-01-16T18:49:41,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999
Lagos,2008-01-17,33.1,24.9,27.8,31.4,24.9,27.7,18.5,65,0,0,0,,,,,20.5,353.4,1010.1,30,4.5,,,,,2008-01-17T07:02:39,2008-01-17T18:50:07,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999
Lagos,2008-01-18,34.6,20.6,27.4,33,20.6,26.7,13.1,48.2,0,0,0,,,,,18.4,49,1009.7,28.6,2.8,,,,,2008-01-18T07:02:53,2008-01-18T18:50:33,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999
Lagos,2008-01-19,27.1,21.9,24.3,27.7,21.9,24.5,18.3,69.8,0,0,0,,,,,18.4,4.2,1010.4,60,2,,,,,2008-01-19T07:03:06,2008-01-19T18:50:58,0.39,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,65201099999
Lagos,2008-01-20,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-01-20T07:03:18,2008-01-20T18:51:23,0.43,,,,
Lagos,2008-01-21,33.2,22.1,27.5,31.6,22.1,26.7,10.6,39,0,0,0,,,,,33.5,19.7,1011,30,4.8,,,,,2008-01-21T07:03:29,2008-01-21T18:51:47,0.46,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,65201099999
Lagos,2008-01-22,32.1,18.1,25.4,30,18.1,24.8,8.8,39.3,0,0,0,,,,,33.5,30.7,1011.6,31.5,4.9,,,,,2008-01-22T07:03:40,2008-01-22T18:52:10,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999
Lagos,2008-01-23,31.7,20.1,24.7,30.3,20.1,24.3,10.6,44.8,0,0,0,,,,,27.7,26.9,1011.7,22.5,3.4,,,,,2008-01-23T07:03:49,2008-01-23T18:52:33,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999
Lagos,2008-01-24,34.6,20.1,25.9,34.1,20.1,25.8,14,49.3,0,0,0,,,,,14.8,43.6,1011,22.5,3.4,,,,,2008-01-24T07:03:58,2008-01-24T18:52:55,0.56,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,65201099999
Lagos,2008-01-25,34.4,18.9,25.8,33.2,18.9,25.2,12.6,50.4,0,0,0,,,,,27.7,37.9,1011.7,30,3.4,,,,,2008-01-25T07:04:05,2008-01-25T18:53:17,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999
Lagos,2008-01-26,31.1,17.7,25.6,29.6,17.7,25.1,11.8,46.8,0,0,0,,,,,22.3,46.6,1011.3,24.5,4.7,,,,,2008-01-26T07:04:12,2008-01-26T18:53:38,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999
Lagos,2008-01-27,34.4,17.6,25,32.6,17.6,24.6,11.1,46.8,0,0,0,,,,,20.5,8.1,1011.8,24.5,4,,,,,2008-01-27T07:04:17,2008-01-27T18:53:58,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999
Lagos,2008-01-28,33.1,18.2,25.2,30.7,18.2,24.7,8.2,38.6,0,0,0,,,,,29.5,16.4,1011.3,21.4,2.4,,,,,2008-01-28T07:04:22,2008-01-28T18:54:18,0.69,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,65201099999
Lagos,2008-01-29,31.7,22.1,25.8,30,22.1,25.3,9.7,40,0,0,0,,,,,46.4,41.3,1011.1,36,1.5,,,,,2008-01-29T07:04:26,2008-01-29T18:54:37,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999
Lagos,2008-01-30,35.4,20.2,27.1,34.4,20.2,26.5,11.7,43.2,0,0,0,,,,,42.5,44.2,1011.2,34.3,2,,,,,2008-01-30T07:04:29,2008-01-30T18:54:55,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999
Lagos,2008-01-31,34.2,22.1,27.3,32.4,22.1,26.7,11.5,41.3,0,0,0,,,,,37.1,102.7,1010,19.6,3.6,,,,,2008-01-31T07:04:30,2008-01-31T18:55:13,0.79,Clear,Clear conditions throughout the day.,clear-day,65201099999
Lagos,2008-02-01,33.6,19.9,26.6,32.4,19.9,26,12,44.7,0,0,0,,,,,24.1,28.2,1010,26.3,2.8,,,,,2008-02-01T07:04:31,2008-02-01T18:55:30,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999
Lagos,2008-02-02,34.1,20.4,27.1,37.2,20.4,27.7,18.1,60.6,0,0,0,,,,,31.3,247,1009.1,26.3,2.3,,,,,2008-02-02T07:04:31,2008-02-02T18:55:46,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999
Lagos,2008-02-03,32.4,23.1,27.4,38,23.1,29.2,22.6,76.6,0,0,0,,,,,27.7,217.3,1010.7,28.6,3.7,,,,,2008-02-03T07:04:30,2008-02-03T18:56:01,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999
Lagos,2008-02-04,32.2,24.9,27.7,35.7,24.9,29.3,23.3,78.9,0,0,0,,,,,27.7,235.1,1011.9,31.7,4.2,,,,,2008-02-04T07:04:28,2008-02-04T18:56:16,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999
Lagos,2008-02-05,33.1,24.9,27.9,37.8,24.9,30,23.7,79.4,0,0,0,,,,,33.5,240.4,1012.6,47.5,5.9,,,,,2008-02-05T07:04:25,2008-02-05T18:56:30,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999
Lagos,2008-02-06,33.4,26.1,29.5,39,26.1,33.3,23.8,72.6,0,0,0,,,,,25.9,229.6,1011.8,63.3,6.6,,,,,2008-02-06T07:04:21,2008-02-06T18:56:44,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999
Lagos,2008-02-07,33.1,25.6,28.4,39.5,25.6,31.8,24.3,79.7,0,0,0,,,,,33.5,232.8,1012.1,55.2,8,,,,,2008-02-07T07:04:17,2008-02-07T18:56:56,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999
Lagos,2008-02-08,29.2,25.9,26.7,34.6,25.9,28.3,24.8,89.5,0,0,0,,,,,14.8,264.3,1011.6,80,6.1,,,,,2008-02-08T07:04:11,2008-02-08T18:57:08,0.05,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,65201099999
Lagos,2008-02-09,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-02-09T07:04:04,2008-02-09T18:57:20,0.08,,,,
Lagos,2008-02-10,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-02-10T07:03:57,2008-02-10T18:57:30,0.12,,,,
Lagos,2008-02-11,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-02-11T07:03:49,2008-02-11T18:57:40,0.15,,,,
Lagos,2008-02-12,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-02-12T07:03:39,2008-02-12T18:57:49,0.19,,,,
Lagos,2008-02-13,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-02-13T07:03:29,2008-02-13T18:57:58,0.23,,,,
Lagos,2008-02-14,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-02-14T07:03:18,2008-02-14T18:58:06,0.25,,,,
Lagos,2008-02-15,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-02-15T07:03:07,2008-02-15T18:58:13,0.3,,,,
Lagos,2008-02-16,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-02-16T07:02:54,2008-02-16T18:58:19,0.33,,,,
Lagos,2008-02-17,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-02-17T07:02:41,2008-02-17T18:58:25,0.37,,,,
Lagos,2008-02-18,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-02-18T07:02:27,2008-02-18T18:58:31,0.4,,,,
Lagos,2008-02-19,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-02-19T07:02:12,2008-02-19T18:58:35,0.44,,,,
Lagos,2008-02-20,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-02-20T07:01:56,2008-02-20T18:58:39,0.48,,,,
Lagos,2008-02-21,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-02-21T07:01:40,2008-02-21T18:58:42,0.5,,,,
Lagos,2008-02-22,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-02-22T07:01:23,2008-02-22T18:58:45,0.54,,,,
Lagos,2008-02-23,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-02-23T07:01:05,2008-02-23T18:58:47,0.57,,,,
Lagos,2008-02-24,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-02-24T07:00:46,2008-02-24T18:58:49,0.61,,,,
Lagos,2008-02-25,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-02-25T07:00:27,2008-02-25T18:58:50,0.64,,,,
Lagos,2008-02-26,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-02-26T07:00:07,2008-02-26T18:58:51,0.67,,,,
Lagos,2008-02-27,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-02-27T06:59:47,2008-02-27T18:58:51,0.7,,,,
Lagos,2008-02-28,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-02-28T06:59:26,2008-02-28T18:58:50,0.73,,,,
Lagos,2008-02-29,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-02-29T06:59:04,2008-02-29T18:58:49,0.75,,,,
Lagos,2008-03-01,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-03-01T06:58:42,2008-03-01T18:58:48,0.8,,,,
Lagos,2008-03-02,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-03-02T06:58:20,2008-03-02T18:58:46,0.83,,,,
Lagos,2008-03-03,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-03-03T06:57:57,2008-03-03T18:58:43,0.86,,,,
Lagos,2008-03-04,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-03-04T06:57:33,2008-03-04T18:58:41,0.9,,,,
Lagos,2008-03-05,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-03-05T06:57:09,2008-03-05T18:58:37,0.93,,,,
Lagos,2008-03-06,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-03-06T06:56:44,2008-03-06T18:58:34,0.96,,,,
Lagos,2008-03-07,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-03-07T06:56:19,2008-03-07T18:58:30,0,,,,
Lagos,2008-03-08,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-03-08T06:55:54,2008-03-08T18:58:26,0.03,,,,
Lagos,2008-03-09,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-03-09T06:55:28,2008-03-09T18:58:21,0.06,,,,
Lagos,2008-03-10,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-03-10T06:55:02,2008-03-10T18:58:16,0.1,,,,
Lagos,2008-03-11,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-03-11T06:54:35,2008-03-11T18:58:11,0.13,,,,
Lagos,2008-03-12,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-03-12T06:54:09,2008-03-12T18:58:05,0.17,,,,
Lagos,2008-03-13,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-03-13T06:53:42,2008-03-13T18:58:00,0.2,,,,
Lagos,2008-03-14,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-03-14T06:53:14,2008-03-14T18:57:54,0.25,,,,
Lagos,2008-03-15,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-03-15T06:52:47,2008-03-15T18:57:47,0.28,,,,
Lagos,2008-03-16,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-03-16T06:52:19,2008-03-16T18:57:41,0.31,,,,
Lagos,2008-03-17,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-03-17T06:51:51,2008-03-17T18:57:34,0.35,,,,
Lagos,2008-03-18,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-03-18T06:51:23,2008-03-18T18:57:28,0.38,,,,
Lagos,2008-03-19,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-03-19T06:50:54,2008-03-19T18:57:21,0.42,,,,
Lagos,2008-03-20,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-03-20T06:50:26,2008-03-20T18:57:14,0.45,,,,
Lagos,2008-03-21,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-03-21T06:49:57,2008-03-21T18:57:06,0.5,,,,
Lagos,2008-03-22,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-03-22T06:49:28,2008-03-22T18:56:59,0.52,,,,
Lagos,2008-03-23,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-03-23T06:49:00,2008-03-23T18:56:52,0.55,,,,
Lagos,2008-03-24,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-03-24T06:48:31,2008-03-24T18:56:44,0.59,,,,
Lagos,2008-03-25,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-03-25T06:48:02,2008-03-25T18:56:37,0.62,,,,
Lagos,2008-03-26,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-03-26T06:47:33,2008-03-26T18:56:30,0.65,,,,
Lagos,2008-03-27,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-03-27T06:47:04,2008-03-27T18:56:22,0.68,,,,
Lagos,2008-03-28,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-03-28T06:46:35,2008-03-28T18:56:15,0.72,,,,
Lagos,2008-03-29,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-03-29T06:46:07,2008-03-29T18:56:07,0.75,,,,
Lagos,2008-03-30,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-03-30T06:45:38,2008-03-30T18:56:00,0.78,,,,
Lagos,2008-03-31,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-03-31T06:45:09,2008-03-31T18:55:53,0.81,,,,
Lagos,2008-04-01,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-04-01T06:44:41,2008-04-01T18:55:46,0.85,,,,
Lagos,2008-04-02,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-04-02T06:44:13,2008-04-02T18:55:39,0.88,,,,
Lagos,2008-04-03,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-04-03T06:43:44,2008-04-03T18:55:32,0.91,,,,
Lagos,2008-04-04,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-04-04T06:43:16,2008-04-04T18:55:25,0.94,,,,
Lagos,2008-04-05,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-04-05T06:42:49,2008-04-05T18:55:18,0.98,,,,
Lagos,2008-04-06,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-04-06T06:42:21,2008-04-06T18:55:12,0,,,,
Lagos,2008-04-07,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-04-07T06:41:54,2008-04-07T18:55:06,0.05,,,,
Lagos,2008-04-08,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-04-08T06:41:27,2008-04-08T18:55:00,0.08,,,,
Lagos,2008-04-09,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-04-09T06:41:00,2008-04-09T18:54:54,0.12,,,,
Lagos,2008-04-10,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-04-10T06:40:34,2008-04-10T18:54:48,0.15,,,,
Lagos,2008-04-11,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-04-11T06:40:07,2008-04-11T18:54:43,0.19,,,,
Lagos,2008-04-12,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-04-12T06:39:42,2008-04-12T18:54:38,0.25,,,,
Lagos,2008-04-13,32.4,32.4,32.4,39.5,39.5,39.5,24.9,64.7,0,0,0,,,,,18.4,220,,90,10,,,,,2008-04-13T06:39:16,2008-04-13T18:54:33,0.26,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,65201099999
Lagos,2008-04-14,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-04-14T06:38:51,2008-04-14T18:54:28,0.29,,,,
Lagos,2008-04-15,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-04-15T06:38:26,2008-04-15T18:54:24,0.33,,,,
Lagos,2008-04-16,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-04-16T06:38:02,2008-04-16T18:54:20,0.36,,,,
Lagos,2008-04-17,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-04-17T06:37:38,2008-04-17T18:54:16,0.4,,,,
Lagos,2008-04-18,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-04-18T06:37:15,2008-04-18T18:54:13,0.43,,,,
Lagos,2008-04-19,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-04-19T06:36:52,2008-04-19T18:54:10,0.47,,,,
Lagos,2008-04-20,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-04-20T06:36:29,2008-04-20T18:54:08,0.5,,,,
Lagos,2008-04-21,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-04-21T06:36:08,2008-04-21T18:54:05,0.53,,,,
Lagos,2008-04-22,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-04-22T06:35:46,2008-04-22T18:54:04,0.57,,,,
Lagos,2008-04-23,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-04-23T06:35:25,2008-04-23T18:54:02,0.6,,,,
Lagos,2008-04-24,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-04-24T06:35:05,2008-04-24T18:54:01,0.63,,,,
Lagos,2008-04-25,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-04-25T06:34:45,2008-04-25T18:54:00,0.67,,,,
Lagos,2008-04-26,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-04-26T06:34:26,2008-04-26T18:54:00,0.7,,,,
Lagos,2008-04-27,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-04-27T06:34:07,2008-04-27T18:54:00,0.73,,,,
Lagos,2008-04-28,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-04-28T06:33:49,2008-04-28T18:54:01,0.75,,,,
Lagos,2008-04-29,,,,,,,,,,,0,,,,,0,,,,,,,,,2008-04-29T06:33:31,2008-04-29T18:54:02,0.8,,,,
Lagos,2008-04-30,31.1,27.9,28.9,35.6,32.1,33.2,24,75.1,0,0,0,,,,,31.3,216.3,1008.1,47.1,11,,,,,2008-04-30T06:33:14,2008-04-30T18:54:03,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999
Lagos,2008-05-01,33.1,24.1,28.7,39.6,24.1,32.5,23.8,76,0,0,0,,,,,83.2,138.8,1009.3,53.2,10.2,,,,,2008-05-01T06:32:58,2008-05-01T18:54:05,0.87,Partially cloudy,Partly cloudy throughout the day.,wind,65201099999
Lagos,2008-05-02,32.1,25.1,28,39.1,25.1,31.1,24.9,84.4,0,0,0,,,,,20.5,228,1009.7,48.3,9.6,,,,,2008-05-02T06:32:42,2008-05-02T18:54:08,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999
Lagos,2008-05-03,30.9,24.1,28.4,37.3,24.1,32.2,23.8,76.9,0,0,0,,,,,18.4,245,1010,56.7,9.9,,,,,2008-05-03T06:32:27,2008-05-03T18:54:10,0.93,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,65201099999
Lagos,2008-05-04,32.9,24.9,28.2,39.9,24.9,31.2,24.3,80.3,0,0,0,,,,,29.5,243.5,1010.9,58.8,11.1,,,,,2008-05-04T06:32:13,2008-05-04T18:54:14,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999
Lagos,2008-05-05,33.9,25.1,28.4,39.6,25.1,30.8,23.6,77.4,0,0,0,,,,,16.6,261.8,1010.7,55.9,9.9,,,,,2008-05-05T06:31:59,2008-05-05T18:54:17,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999
Lagos,2008-05-06,31.6,24.1,27.3,39.5,24.1,29.6,24,83,7.9,100,4.17,rain,,,,77.8,87.7,1011.5,77.5,9.7,,,,,2008-05-06T06:31:46,2008-05-06T18:54:22,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,65201099999
Lagos,2008-05-07,32.1,23.1,26.7,37.9,23.1,28.6,22.7,80.1,23.1,100,8.33,rain,,,,22.3,215.9,1011.8,52.5,8.4,,,,,2008-05-07T06:31:34,2008-05-07T18:54:26,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,65201099999
Lagos,2008-05-08,32.1,25.1,27.9,39.4,25.1,30.7,24.4,82.5,7.1,100,4.17,rain,,,,40.7,204.6,1010.6,71.4,9.9,,,,,2008-05-08T06:31:22,2008-05-08T18:54:31,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,65201099999
Lagos,2008-05-09,32.1,23.2,27.9,39.1,23.2,30.7,23.5,78.5,0,0,0,,,,,27.7,185.3,1010.2,63.2,9.6,,,,,2008-05-09T06:31:11,2008-05-09T18:54:37,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999
Lagos,2008-05-10,32.2,25.1,27.8,39.9,25.1,31.1,24.6,83,0,0,0,,,,,22.3,263.2,1010.7,55.7,10.5,,,,,2008-05-10T06:31:01,2008-05-10T18:54:43,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999
Lagos,2008-05-11,27.1,23.1,25.7,30.2,23.1,25.9,23.8,89.5,46,100,4.17,rain,,,,22.3,136.5,1010.8,54.7,7.7,,,,,2008-05-11T06:30:51,2008-05-11T18:54:49,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,65201099999
Lagos,2008-05-12,31.4,23.1,27.3,39.4,23.1,30.3,24.2,84.2,0,0,0,,,,,27.7,204.3,1010.8,57,7.8,,,,,2008-05-12T06:30:42,2008-05-12T18:54:56,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999
Lagos,2008-05-13,31.2,25.1,27.4,39.9,25.1,30.6,24.7,85.3,1,100,4.17,rain,,,,33.5,250.9,1011.8,61,8.6,,,,,2008-05-13T06:30:34,2008-05-13T18:55:03,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,65201099999
Lagos,2008-05-14,32.1,24.1,27.6,36.9,24.1,30.4,23.8,80.7,1,100,4.17,rain,,,,22.3,353.9,1012.3,49,9.6,,,,,2008-05-14T06:30:27,2008-05-14T18:55:11,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,65201099999
Lagos,2008-05-15,33.1,24.1,28.3,40.7,24.1,32.1,24.8,82.8,0,0,0,,,,,27.7,245.7,1011.6,56.7,8.6,,,,,2008-05-15T06:30:20,2008-05-15T18:55:19,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999
